t_s,z_m,x_m,y_m,pitch_deg,yaw_deg,roll_deg,wz_rads,gimbal_outer_deg,gimbal_inner_deg,thrust_N,split_N
6.573241472244263,1.9995608439481911,-0.001290475815267572,-0.001208296859806879,0.02403647759182323,0.014141164726414423,-0.001629816285312276,0.0,0.010321829279744014,0.027663779339537092,13.034506957806013,-0.0016000683964493914
6.577490329742432,1.9995610134805124,-0.0012818627976987358,-0.0012016982471537247,0.024025717980428605,0.013761378072055361,-0.0016513504206587767,0.0,0.010617367906534883,0.027793745188787487,13.034506109105964,-0.0016212094843887587
6.582049131393433,1.9995611810483438,-0.001273070686521569,-0.0011952587392494991,0.02399952693507477,0.013356959631730505,-0.0016714763614703557,0.0,0.010923037641089924,0.02791248787679345,13.034505320989716,-0.0016409680805763334
6.586289167404175,1.9995613466429962,-0.0012641103348673194,-0.0011889611425417229,0.02395997251454446,0.012929171710646413,-0.0016896376841959632,0.0,0.011237982078954645,0.028018955088791393,13.034504591877017,-0.0016587979174682841
6.590563058853149,1.9995615102356594,-0.0012549823071978346,-0.001182806992656761,0.0239067674318488,0.01247790854045733,-0.001705763057114862,-6.746347498447074e-06,0.011252945924422034,0.026010000753338963,13.0345039215432,-0.0018643699887053605
6.594804286956787,1.9995616717326468,-0.00124557560181472,-0.0011768137000299037,0.023837626295802387,0.011988361650770102,-0.0017224851902398342,-3.557674566653553e-05,0.01029856737937503,0.01731499904086125,13.034503331543233,-0.0026916418529883994
6.5990564823150635,1.999561831068287,-0.0012356549757563161,-0.001171014474225557,0.02374834705906574,0.011429746231627248,-0.00174483167976495,-7.417428760656073e-05,0.009016140211619913,0.007669986289907377,13.034502817008786,-0.003799136334840866
6.603254318237305,1.999561988880297,-0.001225559188638947,-0.001165375036878626,0.023643480029051592,0.010848243825038954,-0.0017622011883027021,-8.449849927200146e-05,0.008306712187531639,0.003922609751528663,13.034502136608026,-0.004106557263062221
6.607418060302734,1.9995621462535378,-0.0012157064629504714,-0.0011598420938427085,0.02353005769552998,0.010300977194379392,-0.0017611919777336072,-5.58287355303017e-05,0.007903119121632945,0.0030207732199113452,13.034500863644901,-0.0032992293676676037
6.61163330078125,1.9995623041051764,-0.0012059738402326497,-0.0011544189340830183,0.023407810076894787,0.009772691564892863,-0.001742949451914152,1.046499922832672e-05,0.007608314770614804,0.00304394646520024,13.034498651218893,-0.0014168085197382662
6.615837097167969,1.99956246279874,-0.001196252697206486,-0.0011491211831507052,0.023274815765694526,0.00924918934568492,-0.0017107846118950994,8.826505311969522e-05,0.007348403390505543,0.0033227679585696684,13.034495662695939,0.0008028957538026435
6.619991302490234,1.9995626223024512,-0.0011865232969851486,-0.0011439458657900865,0.02313146835648124,0.008727748609944162,-0.0016682988352096995,0.00014914565275765137,0.007056225413939062,0.0032391803169431643,13.034492354472546,0.002556872932344195
6.624171257019043,1.999562783406285,-0.0011767527711691436,-0.001138894748215611,0.022977535987105144,0.008203769375492689,-0.0016215865566904571,0.00018738758711284213,0.006740724582019645,0.0029297132355399196,13.034488686239117,0.0036782870082803384
6.6283605098724365,1.9995629479393107,-0.0011669449074894114,-0.0011339663126551111,0.022813202671098626,0.007677505776328317,-0.0015761661588276643,0.00020074652266456765,0.0064133095015726565,0.0025259157281944046,13.03448390962479,0.004098598442000393
6.632557153701782,1.999563117977487,-0.0011571286710532615,-0.00112914423989264,0.022640516422049853,0.007152607840697111,-0.001535955154874906,0.00019141169839890056,0.006098222225442369,0.0021177031163328876,13.034477274549925,0.003875533570344585
6.636780738830566,1.999563295082606,-0.0011472735007099543,-0.0011244534845458974,0.022456341413006318,0.006624890391765207,-0.0015053152881449813,0.00016310722674783867,0.005764483217689554,0.0017072855318061042,13.034468680616069,0.003109550923979002
6.641011714935303,1.9995636728030965,-0.0011275201185712905,-0.0011154153356034574,0.022059926095994973,0.0055703220753196316,-0.0014771247844294689,7.518391350105816e-05,0.005096752340466094,0.0009420564629046729,13.034447870438823,0.0006643837012175652
6.645496368408203,1.9995638722931948,-0.0011176111021091043,-0.001111080843879005,0.02184615563329214,0.0050419135650487945,-0.001478088978457702,2.928049232137622e-05,0.004740660066707979,0.0005499744118852307,13.034437352663495,-0.0006275966147346559
6.649778842926025,1.9995640774045378,-0.0011077197937821377,-0.0011068365482856382,0.021626228375005732,0.004517904742452738,-0.0014841821689860722,-5.848754547768277e-06,0.004412739825557739,0.0002019989663638904,13.034427673589944,-0.0016215886587421108
6.653974294662476,1.999564287697165,-0.0010978320394724513,-0.0011026949470158795,0.021398614825693538,0.003996360315405294,-0.0014925011110616666,-2.5529876769212177e-05,0.0041131972452241325,-0.00010172616547563171,13.034418767623377,-0.0021832873235046973
6.658219575881958,1.999564503331361,-0.0010879514162238056,-0.0010986533807304734,0.021163678853846336,0.0034776808990189074,-0.0014998681949735168,-3.219866123150626e-05,0.0037971759354812175,-0.00041923566888694166,13.034410102610371,-0.002378079504224171
6.662461996078491,1.99956472452609,-0.0010780780941836575,-0.0010947117616357874,0.020921449659613352,0.0029618027319139,-0.0015039564112858232,-2.6080964987357414e-05,0.0034843653296825956,-0.0007273305399744875,13.034401239301715,-0.002210032894336556
6.666660308837891,1.9995649512416158,-0.0010682166215438462,-0.0010908662265109524,0.020672415879115173,0.0024492270314651456,-0.0015031051734523324,-1.0374498866330294e-05,0.0031732391301551944,-0.0010271494216576246,13.03439217042079,-0.0017674528338938703
6.670879125595093,1.9995651830315624,-0.0010583694832631595,-0.0010871157312412187,0.020416702476844094,0.0019401706080486908,-0.0014966273646407936,1.1351280919783099e-05,0.002863314084311643,-0.0013179186415376131,13.034383178371364,-0.0011500557034801533
6.675060510635376,1.9995654190060952,-0.0010485399881250068,-0.00108345732601283,0.020154677266400616,0.0014349610124211709,-0.0014846128123650378,3.4476779109420276e-05,0.002539367716214721,-0.001619372880947096,13.034374677900948,-0.0004878558077823312
6.679322719573975,1.9995656580468288,-0.0010387300868148325,-0.001079889332148305,0.019886543973269,0.0009337412330276255,-0.0014676688028736915,5.770517892624744e-05,0.0022324304132880974,-0.00189366108424511,13.034367039681674,0.00018207767948479823
6.683612585067749,1.9995658990991605,-0.001028946188590102,-0.0010764051737893554,0.01961311475152802,0.0004372403595382473,-0.0014464879767426637,7.84486909213289e-05,0.0019324961927559428,-0.0021554855469449693,13.034360434500401,0.0007862831817746517
6.687785863876343,1.9995661414087573,-0.001019187123690792,-0.0010730084035654108,0.019333913909760036,-5.483215421797058e-05,-0.0014226458198100494,9.459155141615462e-05,0.0016313347265047317,-0.002411213445979134,13.03435475458856,0.001263708116024511
6.692003011703491,1.999566384721998,-0.0010094568455032173,-0.0010696943388695613,0.0190495063166091,-0.0005420822301284372,-0.001397868298303788,0.00010448697901847416,0.0013329057587000554,-0.0026579978368581805,13.034349663065969,0.0015663422921954465
6.696277141571045,1.9995666290806504,-0.0009997581459937912,-0.001066460475803558,0.01876018240888427,-0.0010242694326191896,-0.0013738907312378602,0.00010672162686663287,0.001035181443457603,-0.0028991264511480357,13.034344764213001,0.0016527316843453087
6.700552225112915,1.9995668746058268,-0.0009901051147541593,-0.0010632919528083492,0.018467779868896222,-0.0014996581654964228,-0.0013517557925265759,0.00010250822578298729,0.000757004430671344,-0.0031149636443810317,13.034339813305566,0.0015559607041312241
6.704758167266846,1.9995671212968866,-0.000980476637284042,-0.0010602116037971465,0.01816939829411353,-0.001971172466476608,-0.0013333217864807095,9.176050706111214e-05,0.00046380919645456895,-0.003341779620876007,13.034334776915047,0.0012717786581940866
6.708965539932251,1.9995673689680509,-0.0009708881275574563,-0.0010572036146242756,0.017866992806985497,-0.002436895507575944,-0.0013187079309460571,7.709821947921815e-05,0.00017470756543331635,-0.003558688896137494,13.034329775161101,0.0008737489390746575
6.713515043258667,1.9995676171871484,-0.0009613401100579681,-0.001054267358032692,0.01756061776419747,-0.0028968723297219104,-0.0013079970211816352,6.052609171634258e-05,-0.00011347434089522385,-0.003769365663164076,13.034325020003061,0.00041817325681539803
6.718108415603638,1.9995681126453266,-0.0009423785114094884,-0.0010485974180914535,0.016937441435605483,-0.0037983137299079594,-0.0012965400978767756,2.9503471210863526e-05,-0.0006789845940515788,-0.004165749024640748,13.034317109811104,-0.0004430901367489226
6.722370147705078,1.999568358733243,-0.0009329590599830472,-0.0010458737197258645,0.016619340479742863,-0.004240765135319888,-0.0012944118107761594,1.764503823855702e-05,-0.0009758506840103288,-0.0043664831555463345,13.034314084999009,-0.000774519123120035
6.726562976837158,1.9995686035594449,-0.0009236015846228894,-0.0010431959257827543,0.016300461370926195,-0.00467501454330794,-0.0012917199384154168,1.2390864850200966e-05,-0.0012498813018214656,-0.004542423427900349,13.03431140570414,-0.0009196500101572646
6.730893135070801,1.9995688472789168,-0.0009142989509183409,-0.0010405751098300068,0.01597939491540982,-0.00510210338260575,-0.0012875843641095717,1.4768503460261799e-05,-0.0014986058483105798,-0.004692082456713119,13.034308766097437,-0.000848718833668798
6.735140323638916,1.9995690900013128,-0.0009050535514779442,-0.0010380082420584518,0.015656493699654682,-0.005521816875006522,-0.0012810588236632085,2.1288028988894286e-05,-0.0017642309442634937,-0.004852711829215067,13.034306014736327,-0.0006589507438238226
6.739391803741455,1.9995693316528151,-0.0008958654186379921,-0.00103549510078506,0.015331749216311075,-0.005934260030084681,-0.0012717934125664947,3.1770670445592404e-05,-0.002014751648322007,-0.004994307376529432,13.034303232855573,-0.0003550301567810863
6.743641376495361,1.9995695719284425,-0.0008867388303036694,-0.0010330297388766584,0.015005865507417802,-0.006338978726156016,-0.0012596088453714403,4.3893449905858094e-05,-0.002258421951786033,-0.005126700284985751,13.034300607087287,-2.11481359012815e-06
6.748013734817505,1.99956981038827,-0.0008776734545340311,-0.0010306147522367126,0.014678463369996125,-0.0067361363060539775,-0.001244808705782787,5.594377313626511e-05,-0.002502828664157768,-0.005254405101608001,13.034298332101686,0.0003513305303287617
6.75231146812439,1.999570046575141,-0.0008686716585948015,-0.001028246052779516,0.014350008898772748,-0.007125534597968139,-0.0012278266647314947,6.693433341251626e-05,-0.002741805999643966,-0.0053727662405175566,13.034296520971926,0.0006771121179138569
6.756544351577759,1.9995702801922426,-0.0008597410485146057,-0.0010259112080867382,0.014022010254704865,-0.007506284421755063,-0.0012091710171520393,7.589569638177191e-05,-0.002963838327376073,-0.005475715127383691,13.03429514178757,0.0009474655906065399
6.760729551315308,1.9995705111553614,-0.0008508713531451953,-0.0010236283947822353,0.013692128737482349,-0.007879866125643595,-0.0011901860387804257,8.11482121714097e-05,-0.0031961185369417627,-0.0055811085867593984,13.034294043087325,0.0011138310561216098
6.765073537826538,1.9995707395344002,-0.0008420705887117875,-0.0010213846772177695,0.013361929753188185,-0.00824533716607961,-0.0011715485167361275,8.262684114639175e-05,-0.003423509613760989,-0.005678808220504131,13.034293035495072,0.0011737148405228188
6.769377708435059,1.9995709654644196,-0.0008333392962163082,-0.0010191793165214506,0.013031451741526102,-0.008602741106944289,-0.0011541468105968795,8.012822991987887e-05,-0.0036484376076939113,-0.0057705285754250085,13.034291993132628,0.0011205254848293286
6.773607492446899,1.999571410258435,-0.0008160924944747825,-0.0010148728251128517,0.012370799391294433,-0.009292815454513973,-0.001125256886482598,6.583652693505069e-05,-0.004084354291427813,-0.0059329329158515735,13.034289730340449,0.0007469339550560962
6.777798175811768,1.999571628960287,-0.0008075754988549752,-0.0010127788603260378,0.012039621077996145,-0.009625894113829785,-0.0011143363824017058,5.598991533370248e-05,-0.004310198346717086,-0.006009438087698275,13.034288673212105,0.0004807191835788116
6.782042503356934,1.9995718448260655,-0.0007991386348987188,-0.0010107026007681018,0.011710583187269029,-0.009949899477388533,-0.001104848578402383,4.316707963915076e-05,-0.0030379967402588406,-0.004625021335542402,13.034287857582763,0.00012939155946422361
6.786247253417969,1.999572057532951,-0.0007908565469348351,-0.0010085753335689791,0.011392192739936377,-0.010255111197487468,-0.0010936696999794243,2.211736757877321e-05,0.002633407923159944,0.0009563440927930681,13.034287386973348,-0.000451656754006101
6.7904651165008545,1.9995722670079574,-0.000782869193437513,-0.0010062523683655956,0.011101998374547773,-0.010523564117387071,-0.0010747890587632293,4.138204400314743e-06,0.008076972799981529,0.006185150692468456,13.034287194357871,-0.0009387846922315384
6.79460334777832,1.9995724735326803,-0.0007749059312670962,-0.0010040048745388434,0.010804727559506346,-0.010792151436942425,-0.0010567830429186974,0.0,0.009154639117727266,0.007063367188089126,13.034287017215991,-0.0010374943262723897
6.798860788345337,1.9995726774495328,-0.0007667378222148371,-0.001002046540585156,0.010472326561741793,-0.011092205318843067,-0.0010465229268872102,0.0,0.009195008075090716,0.006962827498013191,13.03428662837695,-0.0010274214809131712
6.803009271621704,1.9995728790882858,-0.0007585278945466214,-0.0010002404535677265,0.010121272295919997,-0.011402740314305033,-0.0010378737274970855,1.5193260800405484e-05,0.002786326082072225,0.0010898888075638034,13.034285946293506,-0.000591619689256939
6.807188510894775,1.9995730785309518,-0.0007500231220072915,-0.000998852189667298,0.009718180802153954,-0.011757278890144019,-0.001039630418159585,1.223474164713514e-05,-0.004010881967132085,-0.0050164413433695125,13.034285067997713,-0.0006765526674676482
6.8113694190979,1.9995732756480449,-0.0007415376785415786,-0.0009975650694573903,0.009303846623746241,-0.012113422698131288,-0.001040700934393238,2.889993045879507e-06,-0.008095385298119444,-0.008607755729932236,13.034284192808272,-0.0009404246987327106
6.81574010848999,1.9995734700497783,-0.0007332722761602807,-0.0009961407703247035,0.00890966491179948,-0.012443439228928795,-0.0010328653665019568,8.750219733305928e-07,-0.008785914803597347,-0.009119366405819887,13.034283571596266,-0.0009894032093594135
6.819997549057007,1.999573661448863,-0.0007252242381324618,-0.0009946132777796967,0.008532307340004092,-0.01274699094562677,-0.0010157645859714256,3.3251710620292344e-05,-0.008760416622317479,-0.008876979390263903,13.034283286773908,-6.20201891369368e-05
6.824236869812012,1.9995738497399154,-0.0007173295322146218,-0.0009930160143920641,0.008168046068920463,-0.013032198193621796,-0.00099086161695792,6.391895799081305e-05,-0.006880048310126425,-0.0071875454600380285,13.034283279505308,0.0008249445758168967
6.828459024429321,1.9995740348599491,-0.0007095281636594913,-0.0009914049757275877,0.007809826923621848,-0.013307073220679245,-0.0009614052060588376,4.756833211472444e-05,-0.00026885145013973995,-0.0019201697908333866,13.034283445592921,0.00039400198682742934
6.832719564437866,1.9995742168481943,-0.0007019148176768182,-0.0009896898782714217,0.007468673517117139,-0.013559365638997308,-0.0009259105901261704,1.1195760888319101e-05,0.005958597837436685,0.002855360021926892,13.034283684039437,-0.0005941298212102026
6.836978435516357,1.9995745725700798,-0.0006872798458913342,-0.0009858405891695818,0.006846162286793307,-0.013995965402737178,-0.0008369566320200397,0.0,0.006465256377055261,0.0029254575009902235,13.034283778161447,-0.0008216802520398164
6.841136932373047,1.9995747462412443,-0.0006797675342292638,-0.000984309775598291,0.006486188795027462,-0.014247194373480532,-0.0008007401051793296,0.0,0.006568830867339113,0.002877758117049957,13.034283765540478,-0.0007861247599581563
6.8454368114471436,1.999574916988611,-0.000672290279893963,-0.0009828678541373616,0.00611479068667552,-0.01449898992275939,-0.000763394603791968,0.0,0.006720413264815538,0.0028441869843084657,13.034283906390131,-0.0007494608997071679
6.849677562713623,1.999575084689187,-0.000664856018362129,-0.0009814904439116874,0.005734860243080294,-0.014750386684244866,-0.0007242661564713409,1.7363878085892212e-05,0.0048387714420469845,0.0014215019792153411,13.034284192518358,-0.0002226875652136816
6.853827476501465,1.9995752491519894,-0.0006573905905433224,-0.000980284252550057,0.00533294838497468,-0.015011231369301286,-0.0006865944600206393,8.315529854375754e-05,-0.0025163001403840733,-0.0035247421302074056,13.034284670984539,0.0016646802366693397
6.8580358028411865,1.9995754102833836,-0.000649787621926785,-0.0009794170992452442,0.004888552686625349,-0.015295296848553033,-0.0006568801411900003,0.00013506320101918203,-0.010394805967643297,-0.008724733268317915,13.034285356147135,0.003153761958085891
6.862226486206055,1.9995755689809502,-0.0006422469894675366,-0.0009785980426039085,0.004439731730163618,-0.015575245126439352,-0.0006309931573825769,0.00013213847725399076,-0.013044864092875358,-0.010370367921849973,13.034285798255922,0.003096918589112699
6.866489410400391,1.9995757267158842,-0.0006350000578697864,-0.000977483423242206,0.004031136512466376,-0.01581958096519944,-0.0006023859166925632,0.00011298111705933347,-0.011350256780374974,-0.0091806034772459,13.034285285798163,0.0025862029265102194
6.870667219161987,1.9995758845298996,-0.0006280149670095409,-0.0009761164490184848,0.0036579240015481873,-0.01603222297268748,-0.000573350697866897,6.423456202360373e-05,-0.004140837082981407,-0.0048314270684610555,13.034283519662104,0.0012437113255547223
6.874896287918091,1.9995760426389266,-0.0006213103028890243,-0.0009744275263119798,0.0033284612858015734,-0.016210914516799634,-0.0005424316507585533,2.0589274828218863e-05,0.0005512035107931119,-0.0021947107526951344,13.034280923826488,4.6542326700638225e-05
6.879276752471924,1.9995762006830486,-0.0006146097012526594,-0.0009728447053021036,0.002987561825012187,-0.016393038655051824,-0.0005197312943842002,0.0,0.0035897892283409004,-0.0005461697906996538,13.034278249000252,-0.0005102450050869117
6.883608818054199,1.9995763582875954,-0.0006079241433211244,-0.0009713944148504514,0.0026304618948329635,-0.016577881401190757,-0.0005032067566798133,0.0,0.003201995773087728,-0.0009290905990889584,13.034275889848304,-0.00049402207813189
6.887849569320679,1.9995765155319751,-0.000601218852217205,-0.0009700981899968079,0.0022535898594368536,-0.016770451016505414,-0.0004923283272439279,0.0,0.0032821807303902496,-0.0010145590586593642,13.034273748429289,-0.0004833422050073986
6.892075061798096,1.9995766725031552,-0.0005945823569079769,-0.0009688578754916183,0.0018688026894923475,-0.016959240482554927,-0.0004829208812326522,0.0,0.0032706375165866305,-0.0011766395779213015,13.034271585481054,-0.00047410646648300285
6.896307706832886,1.9995768290731033,-0.0005880122434426512,-0.0009676541401613232,0.0014784164677713908,-0.017144580274770845,-0.0004741777638178434,0.0,0.0031738255138863266,-0.0013842597829250717,13.034269418472922,-0.000465522931033054
6.900618314743042,1.9995769849437874,-0.0005815188292440744,-0.0009664876186264803,0.0010822132295301519,-0.017325143995292815,-0.0004653805521201346,0.0,0.0028873528387722415,-0.0017114921600299177,13.034267418450437,-0.00045688628864505517
6.904825210571289,1.9995771397386215,-0.0005750857056837692,-0.0009653615775705094,0.0006796550607846002,-0.01750312954830085,-0.00045655805049453735,0.0,0.0026212932612295543,-0.0020126540482100835,13.034265741562981,-0.00044822481792841136
6.9090256690979,1.9995772930338798,-0.0005687182691918671,-0.0009642791947205993,0.0002702485648406312,-0.017677833244325293,-0.00044731282143341164,0.0,0.0023511941923412953,-0.0023122324795712113,13.034264473020164,-0.0004391483355224153
6.9133100509643555,1.99957744439614,-0.0005624264412560788,-0.0009632269627,-0.0001443825599903888,-0.017847933211712023,-0.00043699675052902157,0.0,0.002065816867241541,-0.00261633444160915,13.034263653393127,-0.000429020556595183
6.917550802230835,1.9995777396670613,-0.0005500729938735368,-0.000961207300102044,-0.0009889073187460398,-0.01817385124757615,-0.00041225185578868886,5.034453558918409e-06,-0.0004913963763607391,-0.0039934886377898755,13.034263389032951,-0.00026313330664745214
6.921788930892944,1.9995778828343385,-0.0005439574805203242,-0.0009603518406145283,-0.0014328848449838682,-0.01833676232530829,-0.0004002484679509352,1.2681236597629613e-05,-0.004863693625837546,-0.005812579374767679,13.03426391814669,-3.6283235230800785e-05
6.92597770690918,1.9995780225638113,-0.0005379052354836549,-0.0009596008172363307,-0.0018909933915403627,-0.01849642542248822,-0.0003881031101615166,1.3996918644095673e-05,-0.0074590943941863445,-0.006858736520902733,13.034264856763244,1.2643999453074945e-05
6.930290222167969,1.9995781585360606,-0.0005319910176293949,-0.0009587457293081127,-0.0023362637914004936,-0.018642618200197976,-0.00037166661512248153,2.423838928176389e-05,-0.009825941382294371,-0.00773850089438882,13.034266172773027,0.0003168218524079303
6.9345808029174805,1.9995782905523678,-0.0005261885021081687,-0.0009578493336316831,-0.0027759656919796698,-0.018778622590813306,-0.00035262820670575994,2.3786140326942292e-05,-0.008163202711116617,-0.007243712298765138,13.03426781399407,0.00032279326430920244
6.938795328140259,1.999578418527858,-0.0005205671262769967,-0.0009567051345331472,-0.0031838852350232136,-0.01889511710883187,-0.0003273690281940407,1.3395346846222499e-05,-0.004654931553820924,-0.006244118924942358,13.034269676250576,5.5350338178999016e-05
6.942985773086548,1.9995785424869865,-0.0005150794895438437,-0.0009554252662897825,-0.003574465041654634,-0.01899847792014334,-0.0002985614992929573,0.0,-0.001302009130489066,-0.00536148087978107,13.034271653022776,-0.00029311206650734655
6.947282552719116,1.9995786623387548,-0.0005096882129335594,-0.0009541248396736792,-0.003963036097615795,-0.019093886841498087,-0.0002682448687484784,0.0,-0.001955516666123384,-0.005746784863086111,13.034273737383463,-0.00026334878406980566
6.951544523239136,1.9995787780218743,-0.000504328931827601,-0.000953012506779768,-0.004376693595559379,-0.019190107660253808,-0.0002400409367839724,0.0,-0.0022767351676179714,-0.006021670529769225,13.034275972673724,-0.00023565963861291864
6.955728769302368,1.999578889455962,-0.0004990694931327027,-0.0009518953012312627,-0.004791571126923602,-0.01927820232787469,-0.000209902303738285,0.0,-0.0024702630762050547,-0.00625648915967991,13.03427835764959,-0.00020607110481117797
6.9599504470825195,1.9995789965558008,-0.0004939119918866824,-0.0009507605701383016,-0.005206103658273116,-0.019357848827369004,-0.00017756732397175128,0.0,-0.0026733538549200487,-0.006492837623439941,13.034280872932142,-0.00017432631265851644
6.964409351348877,1.999579099212666,-0.0004888555073515459,-0.0009496136614221839,-0.005621033958983014,-0.01942913991967902,-0.00014311050802068845,0.0,-0.0031020987755155617,-0.006797518091517566,13.034283547500053,-0.00014049841270290565
6.968677759170532,1.9995791973029995,-0.0004839125815159611,-0.0009484449476694722,-0.006035244302322469,-0.019490391018779217,-0.00010613428977012726,0.0,-0.0035283092478479443,-0.007103214088321059,13.034286402799026,-0.00010419709532368816
6.972885370254517,1.9995792907335774,-0.0004790580000395443,-0.0009472808801730713,-0.00645212871979127,-0.019544910809820393,-6.75683307105535e-05,0.0,-0.003934666608082194,-0.00738882477785747,13.034289442623457,-6.633505355487514e-05
6.9771294593811035,1.9995793794074603,-0.00047430836743594744,-0.0009460978000688433,-0.00686875670655401,-0.019590456089088038,-2.6777266204425065e-05,0.0,-0.00434829419989019,-0.007670485315307615,13.034292657789312,-2.6288519622200008e-05
6.9818274974823,1.9995795422572145,-0.0004651329248898747,-0.0009436599163613609,-0.007699529718441301,-0.01965323083498961,6.153502175152145e-05,0.0,-0.005223744105478052,-0.008231981383015986,13.034299531876822,6.041186633533373e-05
6.986016273498535,1.9995796164209554,-0.0004606939074242816,-0.0009424235208565317,-0.008116043912016008,-0.0196721030520929,0.0001082744124551994,0.0,-0.005649724589595451,-0.008491654400090873,13.03430312863512,0.00010629815585656427
6.990246772766113,1.9995796857793773,-0.0004563830909196157,-0.0009411305061744807,-0.008527639719726709,-0.019678673814220716,0.0001577144035520233,0.0,-0.00610579345531766,-0.008762176100031702,13.034306781569482,0.0001548357536138539
6.9944908618927,1.999579750418618,-0.00045218522799140925,-0.0009398015235646083,-0.008936915071138507,-0.019674895090635785,0.0002090697836971817,0.0,-0.006585552084983591,-0.009040535875311952,13.034310454860478,0.00020525378017208538
6.998837232589722,1.9995798104144846,-0.0004481018361795148,-0.0009384323367179117,-0.009343370870244923,-0.019660510616948804,0.00026225493231392605,0.0,-0.007061647194112846,-0.009302064865298708,13.034314126389354,0.0002574681777265995
7.003081560134888,1.9995798658372186,-0.0004441350093346699,-0.000937019982720044,-0.009746666018489713,-0.019635186235468453,0.0003171642109524874,0.0,-0.007539329523108819,-0.009556834547690284,13.034317794970468,0.0003113752359718556
7.007386684417725,1.9995799044496194,-0.00044123486338884077,-0.0009359320658402644,-0.010047029282191502,-0.01960917337064767,0.0003593252433104865,4.893960176832581e-05,-0.011156125059959077,-0.010473217729404332,13.034326457338103,0.0017291930324321602
7.011622190475464,1.9995799633099314,-0.00043652399860745505,-0.0009341770539355658,-0.010557742923263549,-0.019555036847571445,0.0004291785094796514,0.0001708724131283269,-0.02123733941474976,-0.008711807331233898,13.034325112271318,0.00522713163562791
7.015857458114624,1.9995800058991358,-0.0004330058414193826,-0.0009330401715037683,-0.011001851735829103,-0.019483460078695218,0.0004823481900961187,0.0002636915706998898,-0.029746147053200722,-0.0067422805993140105,13.034323581873384,0.007889869654208868
7.02008581161499,1.9995800463370976,-0.0004296314055372491,-0.0009318100671390589,-0.011434497968660525,-0.01939733408584414,0.0005275855113391634,0.000243394974728746,-0.030507762307457567,-0.006261028024249742,13.034326614520346,0.0073634395287970845
7.024301767349243,1.9995800878483447,-0.00042629497345519256,-0.0009300939153701658,-0.011804313705454981,-0.01931101729528011,0.000559292223412768,0.00017770286684392345,-0.028243791968279437,-0.007054586512861026,13.034331617014727,0.0055469769863239265
7.028629302978516,1.9995801335488204,-0.0004230279527102512,-0.0009280909632680852,-0.01213516902550536,-0.019220621977412793,0.0005725106827040913,0.00011438203409240403,-0.0273661020640703,-0.0069387626771403536,13.034328969799251,0.0037790557572503795
7.033003568649292,1.9995801846005397,-0.00041981594343138795,-0.0009257873953125116,-0.012425505355660177,-0.019127987897384943,0.0005673612135319901,3.863131402197534e-05,-0.02629501544534052,-0.006922241670009962,13.034323863497534,0.001643511275731772
7.037258625030518,1.9995802996832852,-0.00041379260097805265,-0.0009208222939052702,-0.012954563483173108,-0.01890446048225955,0.0005112304732149656,-0.00010663363537557978,-0.02550169011573603,-0.0064155724278693385,13.034312524616446,-0.002497171651518378
7.041421890258789,1.9995803630547808,-0.000410957426652926,-0.000918111406651192,-0.013187738856607274,-0.018776569659720715,0.0004723809316150273,-0.00015083717722679223,-0.025154763744921264,-0.006128468970592463,13.034307515392571,-0.0037785367143605094
7.04561710357666,1.999580432789859,-0.0004082097809657952,-0.0009152693818298851,-0.01340295000660131,-0.018641857733307045,0.0004351937628496805,-0.00016568197289407426,-0.024851757142605006,-0.005847480613609898,13.03430148818959,-0.004232555010065634
7.0498316287994385,1.9995805109208569,-0.0004055595938364313,-0.0009122758737879162,-0.013597777439673943,-0.018498976667774305,0.0004052593325727931,-0.00015193178902980444,-0.024531919978534163,-0.00559972456740915,13.034293394680056,-0.0038752191470853153
7.053972244262695,1.9995805986375017,-0.00040300358899602933,-0.0009091288108590463,-0.01377208980841809,-0.018348342587209566,0.00038567452295976693,-0.00010295697991424278,-0.022629868912280294,-0.006701984621550045,13.034283370263909,-0.0025170299825858435
7.058173656463623,1.9995806959022098,-0.00040046997126702224,-0.000905748778327258,-0.013916160550697438,-0.0181993634122136,0.00037641259440909536,-4.356473027282125e-05,-0.019549672393390585,-0.009234729825456393,13.034272358988904,-0.0008557158385123825
7.062411069869995,1.999580801333476,-0.00039795927604547416,-0.0009021648809334311,-0.01403417582499481,-0.018051653397093973,0.00037563959878116033,0.0,-0.016870995383563327,-0.011836372400389688,13.03426160457316,0.0003687833137275971
7.066640377044678,1.9995809130544817,-0.00039555656511807905,-0.0008984774163943089,-0.014139405480367363,-0.01789348200947386,0.0003823799518748307,0.0,-0.017397795401507214,-0.011857803329715984,13.034252124794703,0.0003754006399031209
7.070819854736328,1.999581029513213,-0.0003934102581365735,-0.0008948295349950557,-0.014250354396057659,-0.01770476594285899,0.0003964499586318855,0.0,-0.017667662107177816,-0.012097806590001037,13.03424426530869,0.00038921383673559657
7.075011491775513,1.9995811494919087,-0.00039137828995595324,-0.000891061175587135,-0.01434717248911252,-0.017504032986874286,0.0004157042577800152,0.0,-0.01803074208369599,-0.012219875946388523,13.034237827642546,0.00040811670072115415
7.079232454299927,1.9995812718573998,-0.0003894770628746392,-0.0008871805548503518,-0.014430831808472197,-0.017289009565328486,0.0004398648312179197,0.0,-0.018259908722217794,-0.01247563826083936,13.03423256041192,0.0004318362882271034
